DateKey,PlantKey,GrossGenerationMWh,NetGenerationMWh,EnergyExportedMWh,AvailabilityPct,CapacityFactorPct,CurtailmentPct,PlannedDowntimeHours,ForcedDowntimeHours,Scope1EmissionsTonnesCO2e,CO2AvoidedTonnes,IsSynthetic
20250808,14,186.879,182.563,181.65,96.853,19.609,0.822,0.0,0.0,0.0,136.238,1
20250809,14,203.781,198.5,197.508,97.209,21.304,1.108,0.0,0.0,0.0,148.131,1
20250810,14,177.929,171.915,171.055,95.52,18.93,1.909,0.0,0.0,0.0,128.291,1
20250811,14,170.898,161.94,161.13,98.095,17.705,3.799,0.0,0.0,0.0,120.848,1
20250812,14,197.598,191.44,190.483,96.464,20.817,1.641,0.0,0.0,0.0,142.862,1
20250813,14,226.887,221.911,220.802,95.66,24.104,0.704,0.0,0.0,0.0,165.601,1
20250814,14,184.33,175.612,174.734,99.543,18.819,3.279,0.0,0.0,0.0,131.05,1
20250815,14,189.828,183.144,182.229,98.602,19.565,2.052,0.0,0.0,0.0,136.671,1
20250816,14,201.245,196.432,195.45,100.0,20.452,0.905,0.0,0.0,0.0,146.587,1
20250817,14,209.379,204.603,203.58,98.653,21.569,0.793,0.0,0.0,0.0,152.685,1
20250818,14,170.845,164.437,163.615,98.047,17.708,2.285,0.0,0.0,0.0,122.711,1
20250819,14,203.282,198.739,197.745,95.082,21.727,0.746,0.0,0.0,0.0,148.309,1
20250820,14,203.631,197.056,196.071,96.037,21.548,1.755,0.0,0.0,0.0,147.053,1
20250821,14,216.126,212.884,211.82,98.836,22.223,0.0,0.0,0.0,0.0,158.865,1
20250822,14,188.852,182.951,182.037,98.212,19.542,1.649,0.0,0.0,0.0,136.528,1
20250823,14,190.063,183.289,182.372,97.592,19.792,2.096,0.0,0.0,0.0,136.779,1
20250824,14,250.2,246.447,245.215,97.754,26.011,0.0,0.0,0.0,0.0,183.911,1
20250825,14,181.556,178.257,177.366,98.534,18.725,0.322,0.0,0.0,0.0,133.024,1
20250826,14,206.483,202.02,201.01,98.809,21.237,0.672,0.0,0.0,0.0,150.757,1
20250827,14,172.776,166.19,165.359,98.331,17.857,2.347,0.0,0.0,0.0,124.019,1
20250828,14,190.519,185.721,184.793,97.237,19.912,1.034,0.0,0.0,0.0,138.595,1
20250829,14,196.709,190.464,189.512,96.419,20.733,1.7,0.0,0.0,0.0,142.134,1
20250830,14,194.65,190.567,189.615,96.76,20.444,0.606,0.0,0.0,0.0,142.211,1
20250831,14,178.684,174.446,173.574,98.918,18.358,0.885,0.125,0.0,0.0,130.18,1
20250901,14,206.472,198.648,197.654,97.74,21.468,2.324,0.0,0.0,0.0,148.241,1
20250902,14,195.031,188.64,187.696,98.175,20.189,1.804,0.419,0.0,0.0,140.772,1
20250903,14,181.93,178.446,177.554,96.305,19.198,0.421,0.0,0.0,0.0,133.166,1
20250904,14,241.945,236.16,234.979,96.792,25.403,0.905,0.0,0.0,0.0,176.234,1
20250905,14,185.289,182.509,181.597,97.298,19.353,0.0,0.0,0.0,0.0,136.198,1
20250906,14,199.463,195.928,194.948,96.593,20.986,0.277,0.0,0.0,0.0,146.211,1
20250907,14,169.776,166.59,165.757,97.803,17.641,0.382,0.0,0.0,0.0,124.318,1
20250908,14,201.266,192.568,191.605,95.475,21.423,2.864,0.0,0.0,0.0,143.704,1
20250909,14,208.891,203.595,202.577,97.27,21.825,1.051,0.0,0.0,0.0,151.933,1
20250910,14,199.586,194.868,193.893,97.577,20.787,0.877,0.0,0.0,0.0,145.42,1
20250911,14,182.193,179.46,178.562,95.003,19.489,0.0,0.0,0.0,0.0,133.922,1
20250912,14,201.961,196.457,195.475,99.207,20.688,1.244,0.0,0.0,0.0,146.606,1
20250913,14,216.161,212.627,211.564,98.377,22.33,0.137,0.0,0.0,0.0,158.673,1
20250914,14,193.631,190.726,189.773,98.05,20.069,0.0,0.0,0.0,0.0,142.33,1
20250915,14,212.144,207.504,206.466,100.0,21.559,0.698,0.0,0.0,0.0,154.85,1
20250916,14,192.871,189.286,188.34,99.442,19.711,0.364,0.0,0.0,0.0,141.255,1
20250917,14,188.524,179.912,179.013,99.988,19.161,3.115,0.0,0.0,0.0,134.259,1
20250918,14,206.327,201.84,200.83,97.237,21.564,0.685,0.0,0.0,0.0,150.623,1
20250919,14,190.081,186.037,185.106,95.398,20.249,0.637,0.0,0.0,0.0,138.83,1
20250920,14,222.517,215.54,214.462,96.741,23.375,1.66,0.0,0.0,0.0,160.847,1
20250921,14,196.336,192.44,191.477,95.854,20.816,0.492,0.0,0.0,0.0,143.608,1
20250922,14,208.909,203.988,202.968,96.577,21.983,0.869,0.0,0.0,0.0,152.226,1
20250923,14,217.304,213.475,212.407,97.626,22.621,0.266,0.0,0.0,0.0,159.305,1
20250924,14,243.983,237.194,236.008,97.948,25.314,1.302,0.0,0.0,0.0,177.006,1
20250925,14,193.626,186.385,185.453,97.271,20.23,2.274,0.266,0.0,0.0,139.09,1
20250926,14,218.029,209.576,208.528,94.808,23.371,2.413,0.0,0.0,0.0,156.396,1
20250927,14,210.678,204.952,203.927,97.172,22.033,1.237,0.0,0.0,0.0,152.945,1
20250928,14,212.438,203.748,202.73,97.581,22.124,2.63,0.0,0.0,0.0,152.047,1
20250929,14,242.751,238.152,236.961,97.534,25.293,0.401,0.0,0.0,0.0,177.721,1
20250930,14,253.032,247.849,246.61,99.75,25.779,0.557,0.0,0.0,0.0,184.957,1
20251001,14,209.66,202.903,201.888,96.134,22.164,1.749,0.0,0.0,0.0,151.416,1
20251002,14,245.697,238.299,237.107,97.364,25.645,1.534,0.0,0.0,0.0,177.83,1
20251003,14,207.724,198.484,197.491,97.084,21.744,2.993,0.0,0.093,0.0,148.119,1
20251004,14,198.222,190.658,189.705,99.274,20.292,2.351,0.0,0.214,0.0,142.278,1
20251005,14,247.447,239.208,238.012,98.969,25.409,1.858,0.0,0.0,0.0,178.509,1
20251006,14,155.466,150.806,150.052,97.489,16.206,1.52,0.074,0.0,0.0,112.539,1
20251007,14,211.879,208.701,207.657,99.695,21.598,0.0,0.0,0.0,0.0,155.743,1
20251008,14,234.217,228.057,226.917,97.991,24.291,1.147,0.0,0.0,0.0,170.188,1
20251009,14,202.19,196.034,195.054,98.638,20.831,1.568,0.0,0.0,0.0,146.29,1
20251010,14,231.747,225.552,224.424,99.491,23.672,1.191,0.0,0.0,0.0,168.318,1
20251011,14,246.025,241.279,240.072,97.958,25.524,0.436,0.0,0.0,0.0,180.054,1
20251012,14,232.127,220.987,219.882,96.849,24.358,3.349,0.0,0.0,0.0,164.911,1
20251013,14,200.208,197.205,196.219,96.969,20.982,0.0,0.0,0.0,0.0,147.164,1
20251014,14,209.938,201.876,200.867,97.538,21.874,2.376,0.0,0.0,0.0,150.65,1
20251015,14,213.378,205.189,204.163,97.913,22.147,2.374,0.0,0.0,0.0,153.122,1
20251016,14,240.921,237.307,236.121,99.835,24.524,0.0,0.0,0.0,0.0,177.09,1
20251017,14,233.726,225.844,224.715,98.094,24.214,1.901,0.0,0.0,0.0,168.536,1
20251018,14,204.567,200.154,199.153,98.258,21.158,0.667,0.0,0.0,0.0,149.365,1
20251019,14,250.15,246.398,245.166,97.459,26.085,0.0,0.0,0.0,0.0,183.874,1
20251020,14,232.65,229.074,227.928,96.862,24.409,0.038,0.0,0.0,0.0,170.946,1
20251021,14,240.173,236.57,235.388,98.265,24.839,0.0,0.0,0.0,0.0,176.541,1
20251022,14,222.78,217.099,216.014,94.12,24.055,1.066,0.0,0.0,0.0,162.01,1
20251023,14,234.537,227.112,225.976,98.22,24.267,1.691,0.0,0.0,0.0,169.482,1
20251024,14,237.715,227.873,226.734,94.202,25.645,2.681,0.0,0.0,0.0,170.05,1
20251025,14,264.591,256.203,254.922,95.663,28.108,1.695,0.0,0.0,0.0,191.192,1
20251026,14,188.507,184.033,183.113,96.694,19.812,0.886,0.109,0.0,0.0,137.335,1
20251027,14,218.697,213.786,212.717,98.386,22.59,0.757,0.0,0.0,0.0,159.538,1
20251028,14,239.92,235.632,234.454,97.374,25.04,0.291,0.0,0.0,0.0,175.841,1
20251029,14,266.973,253.223,251.957,98.731,27.48,3.706,0.0,0.0,0.0,188.967,1
20251030,14,267.866,262.463,261.15,96.379,28.245,0.525,0.0,0.0,0.0,195.863,1
20251031,14,225.044,217.216,216.129,97.904,23.36,2.009,0.0,0.0,0.0,162.097,1
20251101,14,255.942,247.368,246.131,97.191,26.762,1.878,0.0,0.0,0.0,184.598,1
20251102,14,260.611,255.082,253.807,100.0,26.485,0.631,0.0,0.0,0.0,190.355,1
20251103,14,292.174,285.105,283.68,99.674,29.789,0.933,0.0,0.0,0.0,212.76,1
20251104,14,232.464,225.178,224.052,96.041,24.598,1.659,0.0,0.0,0.0,168.039,1
20251105,14,245.881,242.193,240.982,95.889,26.059,0.0,0.0,0.31,0.0,180.736,1
20251106,14,226.368,216.646,215.563,96.911,23.738,2.837,0.0,0.0,0.0,161.672,1
20251107,14,269.836,258.481,257.189,96.404,28.445,2.749,0.0,0.0,0.0,192.891,1
20251108,14,243.308,231.759,230.6,98.437,25.119,3.296,0.0,0.0,0.0,172.95,1
20251109,14,228.11,224.688,223.564,96.976,23.905,0.0,0.01,0.0,0.0,167.673,1
20251110,14,268.97,259.297,258.001,97.673,27.986,2.128,0.0,0.0,0.0,193.501,1
20251111,14,282.71,275.205,273.829,100.0,28.731,1.172,0.0,0.0,0.0,205.372,1
20251112,14,218.408,212.175,211.114,98.119,22.621,1.374,0.0,0.0,0.0,158.335,1
20251113,14,258.867,253.53,252.263,96.847,27.164,0.57,0.0,0.0,0.0,189.197,1
20251114,14,268.486,261.382,260.075,99.729,27.359,1.163,0.0,0.0,0.0,195.056,1
20251115,14,237.937,234.005,232.835,95.156,25.411,0.155,0.0,0.0,0.0,174.626,1
20251116,14,196.885,193.931,192.962,94.995,21.063,0.0,0.0,0.0,0.0,144.721,1
20251117,14,239.107,226.982,225.847,97.515,24.919,3.625,0.0,0.0,0.0,169.385,1
20251118,14,309.627,304.983,303.458,98.074,32.084,0.0,0.0,0.0,0.0,227.593,1
20251119,14,282.024,272.549,271.186,97.758,29.318,1.888,0.0,0.0,0.0,203.389,1
20251120,14,210.749,200.826,199.822,96.16,22.273,3.257,0.0,0.0,0.0,149.867,1
20251121,14,253.792,245.795,244.566,92.76,27.805,1.676,0.0,0.0,0.0,183.424,1
20251122,14,251.229,242.788,241.574,93.59,27.28,1.888,0.0,0.0,0.0,181.18,1
20251123,14,234.555,225.356,224.229,100.0,23.837,2.459,0.0,0.0,0.0,168.172,1
20251124,14,246.433,242.736,241.522,98.23,25.495,0.0,0.0,0.0,0.0,181.142,1
20251125,14,237.703,230.752,229.598,96.925,24.923,1.446,0.0,0.0,0.0,172.199,1
20251126,14,271.596,262.722,261.408,95.113,29.02,1.794,0.0,0.0,0.0,196.056,1
20251127,14,275.827,267.438,266.101,95.923,29.222,1.565,0.0,0.0,0.0,199.576,1
20251128,14,253.867,247.594,246.356,95.673,26.966,0.986,0.0,0.0,0.0,184.767,1
20251129,14,250.556,246.533,245.3,98.09,25.959,0.107,0.0,0.0,0.0,183.975,1
20251130,14,256.809,246.883,245.649,97.822,26.68,2.401,0.086,0.0,0.0,184.236,1
20251201,14,277.007,267.267,265.931,95.559,29.459,2.047,0.0,0.0,0.0,199.448,1
20251202,14,200.792,188.524,187.581,97.897,20.844,4.68,0.0,0.0,0.0,140.686,1
20251203,14,207.014,201.085,200.08,97.719,21.529,1.385,0.0,0.0,0.0,150.06,1
20251204,14,235.042,226.223,225.092,96.637,24.718,2.286,0.0,0.0,0.0,168.819,1
20251205,14,264.395,260.42,259.118,98.328,27.326,0.003,0.0,0.0,0.0,194.338,1
20251206,14,297.748,293.282,291.816,99.598,30.381,0.0,0.0,0.0,0.0,218.862,1
20251207,14,255.07,248.738,247.494,97.76,26.516,0.997,0.0,0.0,0.0,185.62,1
20251208,14,298.723,287.293,285.857,96.777,31.369,2.362,0.0,0.0,0.0,214.392,1
20251209,14,264.541,260.573,259.27,98.208,27.375,0.0,0.0,0.0,0.0,194.453,1
20251210,14,253.104,249.133,247.887,97.826,26.294,0.07,0.0,0.0,0.0,185.915,1
20251211,14,229.555,224.922,223.797,96.087,24.279,0.526,0.0,0.0,0.0,167.848,1
20251212,14,239.753,230.449,229.297,97.254,25.053,2.417,0.0,0.0,0.0,171.973,1
20251213,14,318.493,307.568,306.031,98.947,32.712,1.959,0.0,0.0,0.0,229.523,1
20251214,14,299.869,282.577,281.164,97.678,31.199,4.332,0.0,0.0,0.0,210.873,1
20251215,14,260.718,256.339,255.058,97.534,27.166,0.182,0.0,0.0,0.0,191.293,1
20251216,14,278.038,270.963,269.608,97.359,29.022,1.061,0.0,0.0,0.0,202.206,1
20251217,14,251.551,246.658,245.425,98.152,26.045,0.452,0.0,0.0,0.0,184.069,1
20251218,14,288.481,280.936,279.531,97.435,30.089,1.132,0.0,0.0,0.0,209.648,1
20251219,14,283.844,277.419,276.032,98.763,29.207,0.775,0.0,0.0,0.0,207.024,1
20251220,14,222.395,218.706,217.613,97.551,23.169,0.161,0.0,0.0,0.0,163.21,1
20251221,14,249.965,242.934,241.719,96.517,26.32,1.333,0.0,0.0,0.0,181.289,1
20251222,14,313.127,303.691,302.172,100.0,31.822,1.536,0.0,0.0,0.0,226.629,1
20251223,14,283.085,277.582,276.194,95.063,30.263,0.45,0.0,0.0,0.0,207.146,1
20251224,14,311.506,301.851,300.342,97.883,32.342,1.624,0.0,0.0,0.0,225.256,1
20251225,14,237.937,231.779,230.62,98.203,24.623,1.105,0.0,0.0,0.0,172.965,1
20251226,14,317.881,306.941,305.406,96.893,33.341,1.971,0.0,0.0,0.0,229.054,1
20251227,14,288.109,281.527,280.119,99.735,29.357,0.797,0.0,0.0,0.0,210.089,1
20251228,14,332.836,324.877,323.253,97.649,34.639,0.905,0.0,0.0,0.0,242.44,1
20251229,14,258.486,254.609,253.336,98.889,26.564,0.0,0.0,0.0,0.0,190.002,1
20251230,14,289.672,277.479,276.091,97.53,30.184,2.75,0.0,0.0,0.0,207.069,1
20251231,14,317.712,312.046,310.485,97.447,33.134,0.288,0.0,0.0,0.0,232.864,1
20240101,15,2755.832,2627.113,2613.978,93.928,64.342,0.699,0.0,0.0,1045.591,0.0,1
20240102,15,2901.677,2754.891,2741.117,92.4,68.867,1.103,0.0,0.0,1096.447,0.0,1
20240103,15,2872.924,2716.956,2703.371,93.797,67.169,1.488,0.0,0.0,1081.348,0.0,1
20240104,15,2896.584,2750.016,2736.266,94.577,67.164,1.104,0.0,0.0,1094.506,0.0,1
20240105,15,2389.988,2232.935,2221.77,94.283,55.59,2.678,0.0,0.0,888.708,0.0,1
20240106,15,3094.128,2970.363,2955.511,94.513,71.793,0.0,0.0,0.0,1182.205,0.0,1
20240107,15,3006.5,2845.178,2830.952,95.856,68.782,1.423,0.0,0.0,1132.381,0.0,1
20240108,15,2725.205,2573.56,2560.692,94.236,63.419,1.63,0.0,0.0,1024.277,0.0,1
20240109,15,2752.476,2620.879,2607.774,92.808,65.039,0.814,0.0,0.0,1043.11,0.0,1
20240110,15,2588.734,2476.752,2464.369,91.967,61.729,0.339,0.0,0.0,985.747,0.0,1
20240111,15,3142.57,3000.635,2985.632,96.424,71.472,0.538,0.0,0.0,1194.253,0.0,1
20240112,15,2924.604,2807.62,2793.582,94.011,68.222,0.0,0.0,0.0,1117.433,0.0,1
20240113,15,2737.717,2589.815,2576.866,93.272,64.368,1.461,0.0,0.0,1030.746,0.0,1
20240114,15,2906.206,2761.507,2747.7,93.396,68.239,1.02,0.0,0.0,1099.08,0.0,1
20240115,15,2961.148,2748.455,2734.713,95.116,68.271,3.315,0.0,0.0,1093.885,0.0,1
20240116,15,2940.476,2745.198,2731.472,92.272,69.885,2.751,0.0,0.0,1092.589,0.0,1
20240117,15,3023.069,2902.147,2887.636,94.919,69.844,0.0,0.0,0.0,1155.054,0.0,1
20240118,15,2827.936,2700.098,2686.597,95.192,65.149,0.542,0.0,0.0,1074.639,0.0,1
20240119,15,2929.032,2751.132,2737.376,93.485,68.709,2.16,0.22,0.0,1094.951,0.0,1
20240120,15,2908.403,2744.906,2731.181,94.731,67.328,1.689,0.643,0.0,1092.472,0.0,1
20240121,15,3078.773,2916.438,2901.856,97.126,69.515,1.326,0.0,0.0,1160.742,0.0,1
20240122,15,2574.746,2397.275,2385.289,94.14,59.979,3.013,0.0,0.0,954.115,0.0,1
20240123,15,3076.587,2922.636,2908.023,94.753,71.205,1.046,0.289,0.0,1163.209,0.0,1
20240124,15,2561.576,2377.751,2365.862,96.393,58.277,3.309,0.0,0.0,946.345,0.0,1
20240125,15,2939.32,2797.644,2783.656,94.385,68.293,0.854,0.0,0.0,1113.462,0.0,1
20240126,15,2644.167,2509.408,2496.861,94.959,61.065,1.142,0.0,0.0,998.744,0.0,1
20240127,15,3028.929,2873.513,2859.146,95.344,69.668,1.178,0.0,0.0,1143.658,0.0,1
20240128,15,2988.971,2869.413,2855.066,94.757,69.175,0.0,0.0,0.0,1142.026,0.0,1
20240129,15,2642.122,2509.484,2496.937,94.18,61.522,1.063,0.0,0.303,998.775,0.0,1
20240130,15,2833.225,2693.469,2680.002,91.843,67.651,0.972,0.456,0.0,1072.001,0.0,1
20240131,15,3135.612,2967.19,2952.354,96.122,71.538,1.428,0.0,0.0,1180.942,0.0,1
20240201,15,3061.409,2888.697,2874.254,92.747,72.386,1.71,0.0,0.0,1149.701,0.0,1
20240202,15,3202.102,3054.576,3039.303,96.216,72.983,0.632,0.0,0.0,1215.721,0.0,1
20240203,15,3120.579,2995.756,2980.777,94.907,72.106,0.0,0.0,0.0,1192.311,0.0,1
20240204,15,2623.107,2469.785,2457.436,93.542,61.496,1.922,0.0,0.0,982.974,0.0,1
20240205,15,3269.163,3037.589,3022.401,92.845,77.217,3.212,0.0,0.0,1208.96,0.0,1
20240206,15,2964.13,2845.565,2831.337,95.519,68.053,0.0,0.0,0.0,1132.535,0.0,1
20240207,15,2857.405,2644.781,2631.557,94.016,66.651,3.585,0.0,0.0,1052.623,0.0,1
20240208,15,2899.026,2735.987,2722.307,94.364,67.372,1.692,0.0,0.0,1088.923,0.0,1
20240209,15,2942.613,2824.908,2810.784,96.495,66.875,0.0,0.0,0.0,1124.314,0.0,1
20240210,15,2910.93,2786.61,2772.677,92.009,69.381,0.282,0.0,0.0,1109.071,0.0,1
20240211,15,3037.74,2904.335,2889.813,93.858,70.976,0.408,0.0,0.0,1155.925,0.0,1
20240212,15,2525.888,2379.496,2367.598,92.352,59.98,1.87,0.0,0.0,947.039,0.0,1
20240213,15,2936.239,2818.789,2804.695,95.525,67.407,0.0,0.0,0.0,1121.878,0.0,1
20240214,15,2744.594,2599.391,2586.394,94.207,63.89,1.344,0.0,0.0,1034.558,0.0,1
20240215,15,3146.401,3020.545,3005.442,94.021,73.388,0.0,0.0,0.0,1202.177,0.0,1
20240216,15,3082.51,2959.21,2944.414,90.161,74.976,0.0,0.0,0.0,1177.765,0.0,1
20240217,15,2883.563,2729.237,2715.591,93.923,67.327,1.408,0.0,0.0,1086.236,0.0,1
20240218,15,3142.356,3003.474,2988.457,94.967,72.563,0.437,0.0,0.0,1195.383,0.0,1
20240219,15,2718.873,2610.118,2597.067,94.642,63.0,0.0,0.0,0.0,1038.827,0.0,1
20240220,15,2893.208,2748.402,2734.66,92.91,68.29,1.047,0.0,0.0,1093.864,0.0,1
20240221,15,2895.35,2750.356,2736.605,93.083,68.213,1.05,0.0,0.0,1094.642,0.0,1
20240222,15,2837.601,2629.672,2616.523,94.676,65.728,3.466,0.0,0.0,1046.609,0.0,1
20240223,15,2792.86,2628.348,2615.207,92.478,66.229,1.969,0.0,0.0,1046.083,0.0,1
20240224,15,2761.128,2648.043,2634.803,93.231,64.947,0.1,0.0,0.13,1053.921,0.0,1
20240225,15,2813.683,2561.474,2548.667,93.602,65.921,5.17,0.0,0.0,1019.467,0.0,1
20240226,15,2790.648,2631.6,2618.442,91.475,66.902,1.77,0.0,0.0,1047.377,0.0,1
20240227,15,2931.28,2751.252,2737.496,93.43,68.802,2.231,0.0,0.0,1094.998,0.0,1
20240228,15,2900.551,2709.374,2695.827,95.72,66.453,2.699,0.0,0.0,1078.331,0.0,1
20240229,15,3190.645,3000.492,2985.489,95.262,73.45,2.041,0.0,0.0,1194.196,0.0,1
20240301,15,2795.895,2684.059,2670.639,94.111,65.15,0.0,0.0,0.0,1068.255,0.0,1
20240302,15,3067.744,2841.81,2827.601,93.213,72.173,3.505,0.0,0.0,1131.04,0.0,1
20240303,15,3275.835,3127.214,3111.578,97.197,73.91,0.559,0.0,0.0,1244.631,0.0,1
20240304,15,2727.722,2613.242,2600.176,94.399,63.367,0.205,0.0,0.0,1040.07,0.0,1
20240305,15,2959.737,2809.907,2795.857,93.427,69.473,1.107,0.0,0.0,1118.343,0.0,1
20240306,15,2631.831,2526.558,2513.925,92.818,62.181,0.0,0.0,0.0,1005.57,0.0,1
20240307,15,3034.566,2872.449,2858.087,93.926,70.851,1.398,0.0,0.0,1143.235,0.0,1
20240308,15,2545.463,2380.474,2368.572,94.631,58.989,2.585,0.0,0.0,947.429,0.0,1
20240309,15,2824.194,2663.505,2650.187,95.551,64.818,1.76,0.0,0.0,1060.075,0.0,1
20240310,15,3064.603,2894.687,2880.214,96.311,69.781,1.609,0.0,0.0,1152.086,0.0,1
20240311,15,2984.377,2852.045,2837.784,94.377,69.346,0.452,0.0,0.0,1135.114,0.0,1
20240312,15,3133.282,2991.473,2976.516,91.863,74.799,0.548,0.0,0.0,1190.606,0.0,1
20240313,15,2698.601,2513.603,2501.035,92.898,63.704,2.974,0.0,0.0,1000.414,0.0,1
20240314,15,3197.359,3022.047,3006.937,94.488,74.208,1.545,0.0,0.0,1202.775,0.0,1
20240315,15,2919.592,2802.808,2788.794,93.43,68.529,0.0,0.0,0.0,1115.518,0.0,1
20240316,15,2937.562,2768.687,2754.844,96.156,66.996,1.822,0.0,0.0,1101.938,0.0,1
20240317,15,2996.152,2784.728,2770.804,93.783,70.061,3.184,0.0,0.0,1108.322,0.0,1
20240318,15,2890.751,2775.121,2761.246,92.829,68.291,0.0,0.0,0.0,1104.498,0.0,1
20240319,15,2707.773,2545.453,2532.726,94.039,63.145,2.078,0.0,0.0,1013.09,0.0,1
20240320,15,2888.948,2687.777,2674.338,96.256,65.819,3.087,0.0,0.0,1069.735,0.0,1
20240321,15,2701.323,2572.66,2559.797,94.52,62.674,0.795,0.0,0.0,1023.919,0.0,1
20240322,15,3067.194,2898.122,2883.631,93.595,71.866,1.575,0.0,0.0,1153.452,0.0,1
20240323,15,2807.733,2678.141,2664.75,95.149,64.712,0.641,0.0,0.0,1065.9,0.0,1
20240324,15,2676.715,2521.857,2509.247,94.321,62.234,1.86,0.0,0.0,1003.699,0.0,1
20240325,15,2973.826,2854.873,2840.599,95.143,68.545,0.0,0.391,0.0,1136.24,0.0,1
20240326,15,2961.901,2798.73,2784.737,95.027,68.353,1.572,0.0,0.0,1113.895,0.0,1
20240327,15,2651.22,2479.519,2467.122,97.485,59.641,2.579,0.0,0.0,986.849,0.0,1
20240328,15,2882.451,2760.521,2746.719,92.848,68.081,0.24,0.0,0.0,1098.688,0.0,1
20240329,15,3028.523,2877.913,2863.524,93.253,71.22,1.014,0.0,0.0,1145.409,0.0,1
20240330,15,2770.067,2649.589,2636.341,93.538,64.944,0.364,0.036,0.0,1054.536,0.0,1
20240331,15,3267.827,3134.851,3119.177,97.262,73.68,0.072,0.0,0.0,1247.671,0.0,1
20240401,15,2831.729,2704.255,2690.734,94.675,65.592,0.523,0.0,0.0,1076.294,0.0,1
20240402,15,2743.134,2592.576,2579.613,94.582,63.602,1.551,0.0,0.0,1031.845,0.0,1
20240403,15,3005.561,2844.338,2830.116,94.36,69.851,1.421,0.0,0.0,1132.047,0.0,1
20240404,15,2470.723,2300.232,2288.731,95.286,56.863,3.021,0.0,0.0,915.492,0.0,1
20240405,15,2824.167,2711.2,2697.644,92.431,67.005,0.0,0.0,0.0,1079.058,0.0,1
20240406,15,2549.311,2447.338,2435.102,95.774,58.373,0.0,0.0,0.0,974.041,0.0,1
20240407,15,3069.073,2905.331,2890.805,95.55,70.439,1.391,0.0,0.0,1156.322,0.0,1
20240408,15,2577.505,2409.448,2397.401,95.453,59.217,2.625,0.0,0.0,958.96,0.0,1
20240409,15,2768.361,2589.964,2577.014,93.673,64.81,2.546,0.0,0.0,1030.806,0.0,1
20240410,15,2982.889,2782.419,2768.507,94.398,69.296,2.834,0.0,0.0,1107.403,0.0,1
20240411,15,2855.153,2711.331,2697.775,94.644,66.156,1.08,0.0,0.0,1079.11,0.0,1
20240412,15,3269.552,3112.677,3097.114,93.81,76.432,0.831,0.0,0.0,1238.846,0.0,1
20240413,15,2923.701,2770.064,2756.214,94.527,67.828,1.307,0.0,0.0,1102.486,0.0,1
20240414,15,2982.749,2811.884,2797.825,93.946,69.627,1.8,0.0,0.0,1119.13,0.0,1
20240415,15,3109.124,2960.468,2945.665,95.442,71.439,0.814,0.0,0.0,1178.266,0.0,1
20240416,15,2940.855,2808.165,2794.124,93.972,68.63,0.533,0.0,0.0,1117.65,0.0,1
20240417,15,2880.467,2728.362,2714.72,94.464,66.87,1.334,0.0,0.0,1085.888,0.0,1
20240418,15,3180.273,2950.186,2935.435,93.75,74.392,3.37,0.0,0.0,1174.174,0.0,1
20240419,15,3213.023,3056.333,3041.051,95.409,73.851,0.913,0.0,0.0,1216.421,0.0,1
20240420,15,3110.772,2962.142,2947.331,95.359,71.539,0.81,0.0,0.0,1178.932,0.0,1
20240421,15,2847.101,2681.541,2668.133,95.495,65.382,1.891,0.0,0.0,1067.253,0.0,1
20240422,15,2705.352,2592.018,2579.058,95.323,62.239,0.197,0.0,0.0,1031.623,0.0,1
20240423,15,2925.621,2781.718,2767.809,93.9,68.326,0.957,0.0,0.0,1107.124,0.0,1
20240424,15,3092.102,2945.396,2930.669,95.076,71.321,0.776,0.0,0.0,1172.267,0.0,1
20240425,15,2932.499,2790.396,2776.444,95.207,67.547,0.881,0.0,0.0,1110.578,0.0,1
20240426,15,2907.797,2784.473,2770.55,93.602,68.126,0.251,0.0,0.0,1108.22,0.0,1
20240427,15,3113.179,2962.972,2948.157,96.211,70.96,0.859,0.0,0.0,1179.263,0.0,1
20240428,15,3200.077,3069.28,3053.933,93.838,74.785,0.091,0.0,0.0,1221.573,0.0,1
20240429,15,3036.123,2910.229,2895.677,94.381,70.546,0.153,0.0,0.0,1158.271,0.0,1
20240430,15,3084.162,2913.669,2899.101,93.666,72.209,1.592,0.0,0.073,1159.64,0.0,1
20240501,15,3010.933,2866.427,2852.095,94.208,70.089,0.833,0.0,0.0,1140.838,0.0,1
20240502,15,2836.592,2720.393,2706.791,91.391,68.065,0.1,0.276,0.0,1082.716,0.0,1
20240503,15,2735.639,2579.751,2566.853,92.014,65.199,1.769,0.0,0.322,1026.741,0.0,1
20240504,15,3138.465,2988.289,2973.347,94.168,73.088,0.818,0.0,0.0,1189.339,0.0,1
20240505,15,2653.743,2501.013,2488.508,94.33,61.694,1.828,0.0,0.015,995.403,0.0,1
20240506,15,3065.541,2934.683,2920.01,93.513,71.89,0.28,0.0,0.0,1168.004,0.0,1
20240507,15,2951.31,2795.828,2781.849,94.812,68.263,1.321,0.0,0.0,1112.739,0.0,1
20240508,15,3086.73,2893.161,2878.696,92.186,73.429,2.366,0.0,0.0,1151.478,0.0,1
20240509,15,2863.297,2670.321,2656.97,93.893,66.876,2.854,0.0,0.0,1062.788,0.0,1
20240510,15,3043.97,2922.211,2907.6,91.927,72.616,0.0,0.0,0.0,1163.04,0.0,1
20240511,15,3069.222,2869.347,2855.0,91.756,73.355,2.617,0.0,0.0,1142.0,0.0,1
